1.0000	0.0025	0.1017
0.9912	0.0055	0.0990
0.9767	0.0103	0.0946
0.9606	0.0155	0.0898
0.9431	0.0211	0.0844
0.9243	0.0269	0.0787
0.9043	0.0330	0.0725
0.8833	0.0392	0.0662
0.8616	0.0454	0.0605
0.8394	0.0516	0.0576
0.8169	0.0578	0.0521
0.7941	0.0638	0.0244
0.7711	0.0697	-0.0179
0.7480	0.0754	-0.0716
0.7249	0.0810	-0.1328
0.7018	0.0863	-0.1980
0.6787	0.0915	-0.2648
0.6557	0.0965	-0.3318
0.6328	0.1012	-0.3982
0.6100	0.1057	-0.4643
0.5873	0.1100	-0.5300
0.5648	0.1140	-0.5959
0.5426	0.1177	-0.6620
0.5205	0.1212	-0.7286
0.4987	0.1244	-0.7961
0.4772	0.1274	-0.8646
0.4560	0.1300	-0.9344
0.4351	0.1323	-1.0056
0.4146	0.1344	-1.0780
0.3945	0.1361	-1.1525
0.3749	0.1375	-1.2284
0.3558	0.1386	-1.3066
0.3373	0.1394	-1.3875
0.3194	0.1399	-1.4714
0.3021	0.1400	-1.5654
0.2856	0.1399	-1.6630
0.2697	0.1394	-1.7450
0.2544	0.1386	-1.8209
0.2396	0.1374	-1.8909
0.2254	0.1360	-1.9567
0.2117	0.1343	-2.0172
0.1985	0.1323	-2.0740
0.1859	0.1301	-2.1260
0.1737	0.1276	-2.1726
0.1621	0.1250	-2.2157
0.1511	0.1222	-2.2518
0.1406	0.1192	-2.2821
0.1306	0.1162	-2.3063
0.1211	0.1130	-2.3266
0.1122	0.1097	-2.3629
0.1037	0.1063	-2.4322
0.0957	0.1029	-2.4422
0.0882	0.0995	-2.4461
0.0812	0.0960	-2.4501
0.0746	0.0925	-2.4536
0.0683	0.0890	-2.4519
0.0625	0.0855	-2.4481
0.0570	0.0820	-2.4397
0.0519	0.0785	-2.4266
0.0470	0.0750	-2.4099
0.0425	0.0716	-2.3873
0.0383	0.0681	-2.3618
0.0344	0.0647	-2.3282
0.0307	0.0613	-2.2901
0.0273	0.0579	-2.2446
0.0241	0.0545	-2.1926
0.0211	0.0511	-2.1319
0.0184	0.0477	-2.0668
0.0158	0.0444	-1.9881
0.0135	0.0411	-1.9038
0.0114	0.0377	-1.8085
0.0095	0.0344	-1.7049
0.0077	0.0311	-1.5892
0.0062	0.0279	-1.4681
0.0048	0.0246	-1.3355
0.0036	0.0214	-1.1947
0.0026	0.0182	-1.0473
0.0018	0.0150	-0.8946
0.0011	0.0118	-0.7399
0.0006	0.0087	-0.5806
0.0003	0.0057	-0.4245
0.0001	0.0026	-0.2723
0.0000	-0.0004	-0.1244
0.0001	-0.0034	0.0154
0.0003	-0.0064	0.1533
0.0007	-0.0094	0.2859
0.0013	-0.0125	0.4135
0.0020	-0.0155	0.5307
0.0030	-0.0185	0.6383
0.0041	-0.0216	0.7345
0.0054	-0.0246	0.8152
0.0069	-0.0276	0.8812
0.0086	-0.0305	0.9326
0.0105	-0.0335	0.9684
0.0126	-0.0363	0.9905
0.0149	-0.0392	0.9996
0.0174	-0.0420	0.9972
0.0201	-0.0447	0.9852
0.0230	-0.0474	0.9647
0.0262	-0.0500	0.9376
0.0295	-0.0526	0.9055
0.0331	-0.0552	0.8690
0.0369	-0.0577	0.8301
0.0410	-0.0602	0.7883
0.0453	-0.0626	0.7463
0.0499	-0.0650	0.7028
0.0548	-0.0673	0.6597
0.0601	-0.0696	0.6166
0.0656	-0.0718	0.5742
0.0716	-0.0741	0.5325
0.0779	-0.0762	0.4921
0.0847	-0.0784	0.4526
0.0920	-0.0805	0.4143
0.0998	-0.0825	0.3773
0.1082	-0.0845	0.3422
0.1172	-0.0864	0.3128
0.1269	-0.0883	0.2810
0.1373	-0.0900	0.2496
0.1486	-0.0917	0.2204
0.1607	-0.0933	0.1940
0.1738	-0.0947	0.1696
0.1878	-0.0960	0.1474
0.2029	-0.0972	0.1261
0.2190	-0.0981	0.1064
0.2360	-0.0989	0.0881
0.2540	-0.0995	0.0708
0.2729	-0.0999	0.0536
0.2923	-0.1000	0.0351
0.3123	-0.1000	0.0111
0.3325	-0.0996	-0.0035
0.3532	-0.0990	-0.0145
0.3742	-0.0980	-0.0223
0.3957	-0.0968	-0.0279
0.4175	-0.0952	-0.0316
0.4397	-0.0934	-0.0336
0.4623	-0.0914	-0.0346
0.4853	-0.0891	-0.0342
0.5086	-0.0866	-0.0331
0.5322	-0.0838	-0.0311
0.5562	-0.0808	-0.0287
0.5803	-0.0776	-0.0256
0.6047	-0.0743	-0.0223
0.6293	-0.0707	-0.0185
0.6541	-0.0670	-0.0145
0.6790	-0.0632	-0.0102
0.7040	-0.0592	-0.0058
0.7290	-0.0550	-0.0011
0.7540	-0.0508	0.0039
0.7790	-0.0464	0.0092
0.8038	-0.0420	0.0148
0.8283	-0.0375	0.0210
0.8525	-0.0329	0.0278
0.8760	-0.0284	0.0353
0.8987	-0.0239	0.0437
0.9202	-0.0196	0.0533
0.9404	-0.0154	0.0642
0.9590	-0.0115	0.0770
0.9758	-0.0079	0.0915
0.9909	-0.0046	0.1153
1.0000	-0.0025	0.1017
