1.0000	0.0013	0.0853
0.9939	0.0029	0.0857
0.9833	0.0058	0.0861
0.9710	0.0090	0.0794
0.9572	0.0126	0.0679
0.9424	0.0164	0.0512
0.9270	0.0202	0.0296
0.9112	0.0240	0.0033
0.8953	0.0278	-0.0267
0.8793	0.0315	-0.0597
0.8633	0.0351	-0.0948
0.8472	0.0386	-0.1314
0.8311	0.0421	-0.1686
0.8149	0.0454	-0.2062
0.7988	0.0487	-0.2436
0.7826	0.0519	-0.2808
0.7664	0.0550	-0.3177
0.7502	0.0580	-0.3540
0.7340	0.0609	-0.3899
0.7177	0.0637	-0.4254
0.7015	0.0664	-0.4606
0.6852	0.0690	-0.4956
0.6690	0.0716	-0.5303
0.6527	0.0740	-0.5649
0.6365	0.0763	-0.5995
0.6202	0.0786	-0.6344
0.6039	0.0807	-0.6692
0.5877	0.0827	-0.7044
0.5714	0.0847	-0.7398
0.5551	0.0865	-0.7759
0.5389	0.0882	-0.8123
0.5227	0.0898	-0.8495
0.5064	0.0913	-0.8877
0.4902	0.0926	-0.9265
0.4740	0.0939	-0.9668
0.4579	0.0950	-1.0086
0.4417	0.0960	-1.0522
0.4256	0.0969	-1.0984
0.4097	0.0977	-1.1480
0.3938	0.0982	-1.2060
0.3782	0.0987	-1.2585
0.3626	0.0989	-1.3077
0.3472	0.0988	-1.3551
0.3317	0.0986	-1.4009
0.3164	0.0982	-1.4461
0.3011	0.0976	-1.4906
0.2859	0.0967	-1.5345
0.2707	0.0956	-1.5781
0.2556	0.0943	-1.6216
0.2406	0.0928	-1.6656
0.2257	0.0910	-1.7088
0.2109	0.0890	-1.7535
0.1963	0.0868	-1.7985
0.1818	0.0843	-1.8445
0.1674	0.0816	-1.8921
0.1533	0.0786	-1.9418
0.1394	0.0753	-1.9942
0.1258	0.0719	-2.0498
0.1125	0.0682	-2.1094
0.0998	0.0643	-2.1739
0.0876	0.0602	-2.2432
0.0762	0.0561	-2.3170
0.0657	0.0519	-2.3925
0.0563	0.0478	-2.4719
0.0479	0.0439	-2.5710
0.0406	0.0402	-2.8518
0.0342	0.0367	-2.9538
0.0288	0.0334	-3.0616
0.0241	0.0304	-3.1758
0.0201	0.0276	-3.2975
0.0166	0.0249	-3.4273
0.0136	0.0224	-3.5624
0.0110	0.0200	-3.7018
0.0087	0.0176	-3.8397
0.0067	0.0154	-3.9712
0.0050	0.0132	-4.0865
0.0036	0.0111	-4.1769
0.0024	0.0091	-4.2210
0.0015	0.0070	-4.2009
0.0008	0.0050	-4.0914
0.0003	0.0031	-3.8728
0.0000	0.0012	-3.5471
0.0000	-0.0006	-3.1229
0.0002	-0.0025	-2.6056
0.0007	-0.0044	-1.9914
0.0014	-0.0062	-1.3365
0.0024	-0.0081	-0.7098
0.0037	-0.0098	-0.1767
0.0053	-0.0115	0.2380
0.0071	-0.0131	0.5378
0.0093	-0.0146	0.7415
0.0117	-0.0160	0.8725
0.0144	-0.0174	0.9495
0.0174	-0.0187	0.9882
0.0209	-0.0200	1.0000
0.0248	-0.0212	0.9926
0.0292	-0.0224	0.9719
0.0342	-0.0236	0.9418
0.0400	-0.0247	0.9049
0.0467	-0.0257	0.8639
0.0545	-0.0267	0.8203
0.0635	-0.0276	0.7758
0.0738	-0.0283	0.7320
0.0854	-0.0289	0.6905
0.0983	-0.0293	0.6524
0.1122	-0.0295	0.6182
0.1270	-0.0295	0.5885
0.1423	-0.0292	0.5628
0.1581	-0.0289	0.5405
0.1742	-0.0284	0.5214
0.1906	-0.0278	0.5048
0.2071	-0.0271	0.4903
0.2239	-0.0263	0.4777
0.2408	-0.0255	0.4663
0.2578	-0.0247	0.4561
0.2748	-0.0238	0.4469
0.2919	-0.0229	0.4381
0.3090	-0.0221	0.4300
0.3260	-0.0212	0.4222
0.3430	-0.0204	0.4145
0.3599	-0.0197	0.4067
0.3769	-0.0189	0.3985
0.3938	-0.0183	0.3891
0.4108	-0.0176	0.3775
0.4278	-0.0170	0.3684
0.4449	-0.0163	0.3603
0.4620	-0.0156	0.3534
0.4792	-0.0149	0.3468
0.4964	-0.0142	0.3406
0.5136	-0.0135	0.3350
0.5307	-0.0128	0.3296
0.5479	-0.0121	0.3242
0.5650	-0.0114	0.3191
0.5822	-0.0108	0.3142
0.5993	-0.0101	0.3091
0.6164	-0.0095	0.3045
0.6334	-0.0089	0.2994
0.6505	-0.0083	0.2945
0.6676	-0.0077	0.2895
0.6846	-0.0071	0.2844
0.7016	-0.0066	0.2794
0.7187	-0.0061	0.2739
0.7357	-0.0056	0.2686
0.7527	-0.0051	0.2628
0.7698	-0.0047	0.2572
0.7868	-0.0043	0.2510
0.8038	-0.0039	0.2449
0.8208	-0.0036	0.2382
0.8379	-0.0032	0.2314
0.8549	-0.0029	0.2239
0.8719	-0.0027	0.2162
0.8889	-0.0024	0.2082
0.9058	-0.0022	0.1991
0.9226	-0.0020	0.1895
0.9390	-0.0018	0.1790
0.9548	-0.0016	0.1673
0.9695	-0.0015	0.1551
0.9826	-0.0014	0.1404
0.9937	-0.0013	0.1268
1.0000	-0.0013	0.0853
