1.0000	0.0025	0.1156
0.9914	0.0060	0.1125
0.9775	0.0117	0.1076
0.9621	0.0178	0.1021
0.9455	0.0243	0.0961
0.9276	0.0311	0.0897
0.9087	0.0380	0.0829
0.8890	0.0451	0.0763
0.8687	0.0522	0.0713
0.8478	0.0593	0.0686
0.8267	0.0662	0.0364
0.8053	0.0730	-0.0170
0.7837	0.0797	-0.0857
0.7620	0.0861	-0.1624
0.7403	0.0924	-0.2416
0.7185	0.0984	-0.3201
0.6968	0.1041	-0.3966
0.6750	0.1096	-0.4713
0.6534	0.1149	-0.5443
0.6318	0.1199	-0.6163
0.6103	0.1247	-0.6876
0.5889	0.1291	-0.7587
0.5677	0.1333	-0.8299
0.5467	0.1371	-0.9017
0.5259	0.1407	-0.9738
0.5053	0.1440	-1.0474
0.4850	0.1469	-1.1212
0.4650	0.1496	-1.1968
0.4453	0.1519	-1.2740
0.4261	0.1538	-1.3531
0.4074	0.1555	-1.4369
0.3892	0.1568	-1.5296
0.3715	0.1577	-1.6057
0.3542	0.1583	-1.6730
0.3374	0.1585	-1.7386
0.3209	0.1583	-1.8590
0.3048	0.1578	-2.0113
0.2891	0.1569	-2.0461
0.2737	0.1557	-2.0856
0.2588	0.1542	-2.1290
0.2442	0.1525	-2.1749
0.2301	0.1504	-2.2209
0.2164	0.1480	-2.2654
0.2031	0.1454	-2.3070
0.1903	0.1426	-2.3454
0.1780	0.1395	-2.3798
0.1662	0.1363	-2.4100
0.1549	0.1329	-2.4371
0.1441	0.1293	-2.4594
0.1338	0.1256	-2.4782
0.1241	0.1218	-2.4928
0.1148	0.1180	-2.5039
0.1061	0.1140	-2.5114
0.0978	0.1101	-2.5150
0.0901	0.1061	-2.5153
0.0828	0.1021	-2.5130
0.0759	0.0981	-2.5057
0.0695	0.0942	-2.4968
0.0635	0.0902	-2.4832
0.0578	0.0863	-2.4660
0.0526	0.0824	-2.4471
0.0476	0.0786	-2.4223
0.0430	0.0748	-2.3944
0.0387	0.0710	-2.3628
0.0347	0.0673	-2.3261
0.0310	0.0636	-2.2858
0.0275	0.0599	-2.2379
0.0243	0.0563	-2.1869
0.0213	0.0527	-2.1286
0.0186	0.0492	-2.0634
0.0160	0.0457	-1.9918
0.0137	0.0422	-1.9123
0.0115	0.0388	-1.8240
0.0096	0.0353	-1.7310
0.0079	0.0320	-1.6253
0.0063	0.0286	-1.5133
0.0049	0.0253	-1.3918
0.0038	0.0220	-1.2643
0.0027	0.0187	-1.1287
0.0019	0.0155	-0.9847
0.0012	0.0123	-0.8401
0.0007	0.0092	-0.6893
0.0003	0.0061	-0.5379
0.0001	0.0030	-0.3880
0.0000	0.0000	-0.2414
0.0001	-0.0030	-0.1016
0.0003	-0.0060	0.0398
0.0007	-0.0090	0.1783
0.0012	-0.0120	0.3108
0.0019	-0.0150	0.4378
0.0029	-0.0180	0.5580
0.0039	-0.0210	0.6657
0.0052	-0.0239	0.7582
0.0067	-0.0269	0.8381
0.0084	-0.0297	0.9007
0.0103	-0.0326	0.9475
0.0124	-0.0353	0.9788
0.0147	-0.0380	0.9958
0.0172	-0.0407	0.9999
0.0199	-0.0432	0.9929
0.0228	-0.0457	0.9764
0.0260	-0.0482	0.9529
0.0293	-0.0506	0.9234
0.0328	-0.0529	0.8893
0.0366	-0.0551	0.8525
0.0406	-0.0573	0.8135
0.0449	-0.0594	0.7730
0.0494	-0.0615	0.7322
0.0542	-0.0635	0.6913
0.0593	-0.0654	0.6510
0.0647	-0.0673	0.6118
0.0705	-0.0691	0.5732
0.0766	-0.0708	0.5355
0.0832	-0.0725	0.5003
0.0902	-0.0742	0.4654
0.0977	-0.0757	0.4332
0.1057	-0.0772	0.4016
0.1144	-0.0786	0.3724
0.1237	-0.0799	0.3452
0.1338	-0.0810	0.3191
0.1447	-0.0821	0.2959
0.1564	-0.0830	0.2736
0.1691	-0.0838	0.2542
0.1828	-0.0843	0.2365
0.1976	-0.0847	0.2206
0.2135	-0.0849	0.2070
0.2306	-0.0848	0.1955
0.2488	-0.0845	0.1856
0.2682	-0.0839	0.1772
0.2886	-0.0831	0.1706
0.3102	-0.0820	0.1648
0.3326	-0.0807	0.1596
0.3559	-0.0792	0.1546
0.3798	-0.0775	0.1488
0.4040	-0.0758	0.1383
0.4282	-0.0738	0.1299
0.4527	-0.0717	0.1256
0.4774	-0.0693	0.1231
0.5024	-0.0668	0.1221
0.5277	-0.0640	0.1219
0.5533	-0.0612	0.1224
0.5792	-0.0582	0.1232
0.6053	-0.0551	0.1241
0.6317	-0.0519	0.1252
0.6583	-0.0486	0.1262
0.6851	-0.0452	0.1272
0.7120	-0.0417	0.1279
0.7389	-0.0383	0.1285
0.7658	-0.0348	0.1290
0.7925	-0.0312	0.1293
0.8190	-0.0277	0.1294
0.8450	-0.0242	0.1295
0.8703	-0.0208	0.1296
0.8946	-0.0175	0.1299
0.9175	-0.0143	0.1303
0.9387	-0.0113	0.1313
0.9581	-0.0086	0.1326
0.9754	-0.0061	0.1341
0.9908	-0.0039	0.1394
1.0000	-0.0025	0.1156
